fecha_cita,tramo,n_citas,dia_semana,nombre_dia,es_finde,mes,anio,semana_iso
2025-04-09,tarde,5,2,Wednesday,False,4,2025,15
2025-04-10,mañana,3,3,Thursday,False,4,2025,15
2025-04-10,tarde,2,3,Thursday,False,4,2025,15
2025-04-11,mañana,3,4,Friday,False,4,2025,15
2025-04-11,tarde,6,4,Friday,False,4,2025,15
2025-04-12,mañana,6,5,Saturday,True,4,2025,15
2025-04-12,tarde,4,5,Saturday,True,4,2025,15
2025-04-13,mañana,5,6,Sunday,True,4,2025,15
2025-04-13,tarde,6,6,Sunday,True,4,2025,15
2025-04-14,mañana,3,0,Monday,False,4,2025,16
2025-04-14,tarde,4,0,Monday,False,4,2025,16
2025-04-15,mañana,1,1,Tuesday,False,4,2025,16
2025-04-15,tarde,6,1,Tuesday,False,4,2025,16
2025-04-16,mañana,2,2,Wednesday,False,4,2025,16
2025-04-16,tarde,1,2,Wednesday,False,4,2025,16
2025-04-17,mañana,3,3,Thursday,False,4,2025,16
2025-04-17,tarde,4,3,Thursday,False,4,2025,16
2025-04-18,mañana,1,4,Friday,False,4,2025,16
2025-04-18,tarde,4,4,Friday,False,4,2025,16
2025-04-19,mañana,3,5,Saturday,True,4,2025,16
2025-04-19,tarde,3,5,Saturday,True,4,2025,16
2025-04-20,mañana,3,6,Sunday,True,4,2025,16
2025-04-20,tarde,3,6,Sunday,True,4,2025,16
2025-04-21,mañana,4,0,Monday,False,4,2025,17
2025-04-21,tarde,5,0,Monday,False,4,2025,17
2025-04-22,mañana,1,1,Tuesday,False,4,2025,17
2025-04-22,tarde,8,1,Tuesday,False,4,2025,17
2025-04-23,mañana,5,2,Wednesday,False,4,2025,17
2025-04-23,tarde,3,2,Wednesday,False,4,2025,17
2025-04-24,mañana,0,3,Thursday,False,4,2025,17
2025-04-24,tarde,6,3,Thursday,False,4,2025,17
2025-04-25,mañana,4,4,Friday,False,4,2025,17
2025-04-25,tarde,7,4,Friday,False,4,2025,17
2025-04-26,mañana,5,5,Saturday,True,4,2025,17
2025-04-26,tarde,10,5,Saturday,True,4,2025,17
2025-04-27,mañana,6,6,Sunday,True,4,2025,17
2025-04-27,tarde,8,6,Sunday,True,4,2025,17
2025-04-28,mañana,1,0,Monday,False,4,2025,18
2025-04-28,tarde,0,0,Monday,False,4,2025,18
2025-04-29,mañana,0,1,Tuesday,False,4,2025,18
2025-04-29,tarde,3,1,Tuesday,False,4,2025,18
2025-04-30,mañana,1,2,Wednesday,False,4,2025,18
2025-04-30,tarde,6,2,Wednesday,False,4,2025,18
2025-05-01,mañana,7,3,Thursday,False,5,2025,18
2025-05-01,tarde,5,3,Thursday,False,5,2025,18
2025-05-02,mañana,5,4,Friday,False,5,2025,18
2025-05-02,tarde,11,4,Friday,False,5,2025,18
2025-05-03,mañana,6,5,Saturday,True,5,2025,18
2025-05-03,tarde,8,5,Saturday,True,5,2025,18
2025-05-04,mañana,4,6,Sunday,True,5,2025,18
2025-05-04,tarde,6,6,Sunday,True,5,2025,18
2025-05-05,mañana,4,0,Monday,False,5,2025,19
2025-05-05,tarde,9,0,Monday,False,5,2025,19
2025-05-06,mañana,1,1,Tuesday,False,5,2025,19
2025-05-06,tarde,1,1,Tuesday,False,5,2025,19
2025-05-07,mañana,4,2,Wednesday,False,5,2025,19
2025-05-07,tarde,6,2,Wednesday,False,5,2025,19
2025-05-08,mañana,2,3,Thursday,False,5,2025,19
2025-05-08,tarde,5,3,Thursday,False,5,2025,19
2025-05-09,mañana,2,4,Friday,False,5,2025,19
2025-05-09,tarde,4,4,Friday,False,5,2025,19
2025-05-10,mañana,7,5,Saturday,True,5,2025,19
2025-05-10,tarde,4,5,Saturday,True,5,2025,19
2025-05-11,mañana,6,6,Sunday,True,5,2025,19
2025-05-11,tarde,7,6,Sunday,True,5,2025,19
2025-05-12,mañana,0,0,Monday,False,5,2025,20
2025-05-12,tarde,8,0,Monday,False,5,2025,20
2025-05-13,mañana,2,1,Tuesday,False,5,2025,20
2025-05-13,tarde,2,1,Tuesday,False,5,2025,20
2025-05-14,mañana,2,2,Wednesday,False,5,2025,20
2025-05-14,tarde,5,2,Wednesday,False,5,2025,20
2025-05-15,mañana,3,3,Thursday,False,5,2025,20
2025-05-15,tarde,8,3,Thursday,False,5,2025,20
2025-05-16,mañana,6,4,Friday,False,5,2025,20
2025-05-16,tarde,11,4,Friday,False,5,2025,20
2025-05-17,mañana,7,5,Saturday,True,5,2025,20
2025-05-17,tarde,6,5,Saturday,True,5,2025,20
2025-05-18,mañana,8,6,Sunday,True,5,2025,20
2025-05-18,tarde,6,6,Sunday,True,5,2025,20
2025-05-19,mañana,3,0,Monday,False,5,2025,21
2025-05-19,tarde,4,0,Monday,False,5,2025,21
2025-05-20,mañana,2,1,Tuesday,False,5,2025,21
2025-05-20,tarde,4,1,Tuesday,False,5,2025,21
2025-05-21,mañana,2,2,Wednesday,False,5,2025,21
2025-05-21,tarde,2,2,Wednesday,False,5,2025,21
2025-05-22,mañana,5,3,Thursday,False,5,2025,21
2025-05-22,tarde,4,3,Thursday,False,5,2025,21
2025-05-23,mañana,3,4,Friday,False,5,2025,21
2025-05-23,tarde,8,4,Friday,False,5,2025,21
2025-05-24,mañana,5,5,Saturday,True,5,2025,21
2025-05-24,tarde,6,5,Saturday,True,5,2025,21
2025-05-25,mañana,1,6,Sunday,True,5,2025,21
2025-05-25,tarde,4,6,Sunday,True,5,2025,21
2025-05-26,mañana,1,0,Monday,False,5,2025,22
2025-05-26,tarde,5,0,Monday,False,5,2025,22
2025-05-27,mañana,3,1,Tuesday,False,5,2025,22
2025-05-27,tarde,6,1,Tuesday,False,5,2025,22
2025-05-28,mañana,2,2,Wednesday,False,5,2025,22
2025-05-28,tarde,5,2,Wednesday,False,5,2025,22
2025-05-29,mañana,2,3,Thursday,False,5,2025,22
2025-05-29,tarde,4,3,Thursday,False,5,2025,22
2025-05-30,mañana,1,4,Friday,False,5,2025,22
2025-05-30,tarde,11,4,Friday,False,5,2025,22
2025-05-31,mañana,6,5,Saturday,True,5,2025,22
2025-05-31,tarde,6,5,Saturday,True,5,2025,22
2025-06-01,mañana,5,6,Sunday,True,6,2025,22
2025-06-01,tarde,4,6,Sunday,True,6,2025,22
2025-06-02,mañana,0,0,Monday,False,6,2025,23
2025-06-02,tarde,3,0,Monday,False,6,2025,23
2025-06-03,mañana,1,1,Tuesday,False,6,2025,23
2025-06-03,tarde,2,1,Tuesday,False,6,2025,23
2025-06-04,mañana,1,2,Wednesday,False,6,2025,23
2025-06-04,tarde,2,2,Wednesday,False,6,2025,23
2025-06-05,mañana,4,3,Thursday,False,6,2025,23
2025-06-05,tarde,3,3,Thursday,False,6,2025,23
2025-06-06,mañana,6,4,Friday,False,6,2025,23
2025-06-06,tarde,7,4,Friday,False,6,2025,23
2025-06-07,mañana,4,5,Saturday,True,6,2025,23
2025-06-07,tarde,4,5,Saturday,True,6,2025,23
2025-06-08,mañana,6,6,Sunday,True,6,2025,23
2025-06-08,tarde,6,6,Sunday,True,6,2025,23
2025-06-09,mañana,4,0,Monday,False,6,2025,24
2025-06-09,tarde,2,0,Monday,False,6,2025,24
2025-06-10,mañana,3,1,Tuesday,False,6,2025,24
2025-06-10,tarde,5,1,Tuesday,False,6,2025,24
2025-06-11,mañana,2,2,Wednesday,False,6,2025,24
2025-06-11,tarde,5,2,Wednesday,False,6,2025,24
2025-06-12,mañana,4,3,Thursday,False,6,2025,24
2025-06-12,tarde,4,3,Thursday,False,6,2025,24
2025-06-13,mañana,2,4,Friday,False,6,2025,24
2025-06-13,tarde,6,4,Friday,False,6,2025,24
2025-06-14,mañana,6,5,Saturday,True,6,2025,24
2025-06-14,tarde,6,5,Saturday,True,6,2025,24
2025-06-15,mañana,3,6,Sunday,True,6,2025,24
2025-06-15,tarde,6,6,Sunday,True,6,2025,24
2025-06-16,mañana,3,0,Monday,False,6,2025,25
2025-06-16,tarde,6,0,Monday,False,6,2025,25
2025-06-17,mañana,0,1,Tuesday,False,6,2025,25
2025-06-17,tarde,4,1,Tuesday,False,6,2025,25
2025-06-18,mañana,2,2,Wednesday,False,6,2025,25
2025-06-18,tarde,4,2,Wednesday,False,6,2025,25
2025-06-19,mañana,3,3,Thursday,False,6,2025,25
2025-06-19,tarde,5,3,Thursday,False,6,2025,25
2025-06-20,mañana,3,4,Friday,False,6,2025,25
2025-06-20,tarde,6,4,Friday,False,6,2025,25
2025-06-21,mañana,3,5,Saturday,True,6,2025,25
2025-06-21,tarde,7,5,Saturday,True,6,2025,25
2025-06-22,mañana,3,6,Sunday,True,6,2025,25
2025-06-22,tarde,5,6,Sunday,True,6,2025,25
2025-06-23,mañana,2,0,Monday,False,6,2025,26
2025-06-23,tarde,5,0,Monday,False,6,2025,26
2025-06-24,mañana,1,1,Tuesday,False,6,2025,26
2025-06-24,tarde,7,1,Tuesday,False,6,2025,26
2025-06-25,mañana,0,2,Wednesday,False,6,2025,26
2025-06-25,tarde,8,2,Wednesday,False,6,2025,26
2025-06-26,mañana,3,3,Thursday,False,6,2025,26
2025-06-26,tarde,4,3,Thursday,False,6,2025,26
2025-06-27,mañana,4,4,Friday,False,6,2025,26
2025-06-27,tarde,5,4,Friday,False,6,2025,26
2025-06-28,mañana,7,5,Saturday,True,6,2025,26
2025-06-28,tarde,7,5,Saturday,True,6,2025,26
2025-06-29,mañana,4,6,Sunday,True,6,2025,26
2025-06-29,tarde,2,6,Sunday,True,6,2025,26
2025-06-30,mañana,3,0,Monday,False,6,2025,27
2025-06-30,tarde,3,0,Monday,False,6,2025,27
2025-07-01,mañana,2,1,Tuesday,False,7,2025,27
2025-07-01,tarde,4,1,Tuesday,False,7,2025,27
2025-07-02,mañana,2,2,Wednesday,False,7,2025,27
2025-07-02,tarde,5,2,Wednesday,False,7,2025,27
2025-07-03,mañana,2,3,Thursday,False,7,2025,27
2025-07-03,tarde,5,3,Thursday,False,7,2025,27
2025-07-04,mañana,3,4,Friday,False,7,2025,27
2025-07-04,tarde,4,4,Friday,False,7,2025,27
2025-07-05,mañana,4,5,Saturday,True,7,2025,27
2025-07-05,tarde,6,5,Saturday,True,7,2025,27
2025-07-06,mañana,7,6,Sunday,True,7,2025,27
2025-07-06,tarde,6,6,Sunday,True,7,2025,27
2025-07-07,mañana,2,0,Monday,False,7,2025,28
2025-07-07,tarde,5,0,Monday,False,7,2025,28
2025-07-08,mañana,1,1,Tuesday,False,7,2025,28
2025-07-08,tarde,6,1,Tuesday,False,7,2025,28
2025-07-09,mañana,0,2,Wednesday,False,7,2025,28
2025-07-09,tarde,4,2,Wednesday,False,7,2025,28
2025-07-10,mañana,0,3,Thursday,False,7,2025,28
2025-07-10,tarde,4,3,Thursday,False,7,2025,28
2025-07-11,mañana,1,4,Friday,False,7,2025,28
2025-07-11,tarde,5,4,Friday,False,7,2025,28
2025-07-12,mañana,3,5,Saturday,True,7,2025,28
2025-07-12,tarde,6,5,Saturday,True,7,2025,28
2025-07-13,mañana,3,6,Sunday,True,7,2025,28
2025-07-13,tarde,4,6,Sunday,True,7,2025,28
2025-07-14,mañana,0,0,Monday,False,7,2025,29
2025-07-14,tarde,4,0,Monday,False,7,2025,29
2025-07-15,mañana,0,1,Tuesday,False,7,2025,29
2025-07-15,tarde,2,1,Tuesday,False,7,2025,29
2025-07-16,mañana,2,2,Wednesday,False,7,2025,29
2025-07-16,tarde,4,2,Wednesday,False,7,2025,29
2025-07-17,mañana,2,3,Thursday,False,7,2025,29
2025-07-17,tarde,5,3,Thursday,False,7,2025,29
2025-07-18,mañana,2,4,Friday,False,7,2025,29
2025-07-18,tarde,6,4,Friday,False,7,2025,29
2025-07-19,mañana,3,5,Saturday,True,7,2025,29
2025-07-19,tarde,7,5,Saturday,True,7,2025,29
2025-07-20,mañana,5,6,Sunday,True,7,2025,29
2025-07-20,tarde,5,6,Sunday,True,7,2025,29
2025-07-21,mañana,1,0,Monday,False,7,2025,30
2025-07-21,tarde,5,0,Monday,False,7,2025,30
2025-07-22,mañana,1,1,Tuesday,False,7,2025,30
2025-07-22,tarde,3,1,Tuesday,False,7,2025,30
2025-07-23,mañana,0,2,Wednesday,False,7,2025,30
2025-07-23,tarde,3,2,Wednesday,False,7,2025,30
2025-07-24,mañana,1,3,Thursday,False,7,2025,30
2025-07-24,tarde,6,3,Thursday,False,7,2025,30
2025-07-25,mañana,2,4,Friday,False,7,2025,30
2025-07-25,tarde,6,4,Friday,False,7,2025,30
2025-07-26,mañana,6,5,Saturday,True,7,2025,30
2025-07-26,tarde,8,5,Saturday,True,7,2025,30
2025-07-27,mañana,4,6,Sunday,True,7,2025,30
2025-07-27,tarde,6,6,Sunday,True,7,2025,30
2025-07-28,mañana,2,0,Monday,False,7,2025,31
2025-07-28,tarde,7,0,Monday,False,7,2025,31
2025-07-29,mañana,1,1,Tuesday,False,7,2025,31
2025-07-29,tarde,2,1,Tuesday,False,7,2025,31
2025-07-30,mañana,3,2,Wednesday,False,7,2025,31
2025-07-30,tarde,2,2,Wednesday,False,7,2025,31
2025-07-31,mañana,2,3,Thursday,False,7,2025,31
2025-07-31,tarde,3,3,Thursday,False,7,2025,31
2025-08-01,mañana,3,4,Friday,False,8,2025,31
2025-08-01,tarde,4,4,Friday,False,8,2025,31
2025-08-02,mañana,3,5,Saturday,True,8,2025,31
2025-08-02,tarde,6,5,Saturday,True,8,2025,31
2025-08-03,mañana,3,6,Sunday,True,8,2025,31
2025-08-03,tarde,6,6,Sunday,True,8,2025,31
2025-08-04,mañana,0,0,Monday,False,8,2025,32
2025-08-04,tarde,3,0,Monday,False,8,2025,32
2025-08-05,mañana,1,1,Tuesday,False,8,2025,32
2025-08-05,tarde,3,1,Tuesday,False,8,2025,32
2025-08-06,mañana,2,2,Wednesday,False,8,2025,32
2025-08-06,tarde,7,2,Wednesday,False,8,2025,32
2025-08-07,mañana,0,3,Thursday,False,8,2025,32
2025-08-07,tarde,3,3,Thursday,False,8,2025,32
2025-08-08,mañana,4,4,Friday,False,8,2025,32
2025-08-08,tarde,4,4,Friday,False,8,2025,32
2025-08-09,mañana,6,5,Saturday,True,8,2025,32
2025-08-09,tarde,6,5,Saturday,True,8,2025,32
2025-08-10,mañana,5,6,Sunday,True,8,2025,32
2025-08-10,tarde,5,6,Sunday,True,8,2025,32
2025-08-11,mañana,2,0,Monday,False,8,2025,33
2025-08-11,tarde,3,0,Monday,False,8,2025,33
2025-08-12,mañana,3,1,Tuesday,False,8,2025,33
2025-08-12,tarde,3,1,Tuesday,False,8,2025,33
2025-08-13,mañana,0,2,Wednesday,False,8,2025,33
2025-08-13,tarde,6,2,Wednesday,False,8,2025,33
2025-08-14,mañana,2,3,Thursday,False,8,2025,33
2025-08-14,tarde,5,3,Thursday,False,8,2025,33
2025-08-15,mañana,2,4,Friday,False,8,2025,33
2025-08-15,tarde,5,4,Friday,False,8,2025,33
2025-08-16,mañana,6,5,Saturday,True,8,2025,33
2025-08-16,tarde,5,5,Saturday,True,8,2025,33
2025-08-17,mañana,0,6,Sunday,True,8,2025,33
2025-08-17,tarde,3,6,Sunday,True,8,2025,33
2025-08-18,mañana,3,0,Monday,False,8,2025,34
2025-08-18,tarde,5,0,Monday,False,8,2025,34
2025-08-19,mañana,1,1,Tuesday,False,8,2025,34
2025-08-19,tarde,4,1,Tuesday,False,8,2025,34
2025-08-20,mañana,1,2,Wednesday,False,8,2025,34
2025-08-20,tarde,5,2,Wednesday,False,8,2025,34
2025-08-21,mañana,2,3,Thursday,False,8,2025,34
2025-08-21,tarde,3,3,Thursday,False,8,2025,34
2025-08-22,mañana,0,4,Friday,False,8,2025,34
2025-08-22,tarde,5,4,Friday,False,8,2025,34
2025-08-23,mañana,4,5,Saturday,True,8,2025,34
2025-08-23,tarde,5,5,Saturday,True,8,2025,34
2025-08-24,mañana,5,6,Sunday,True,8,2025,34
2025-08-24,tarde,5,6,Sunday,True,8,2025,34
2025-08-25,mañana,1,0,Monday,False,8,2025,35
2025-08-25,tarde,4,0,Monday,False,8,2025,35
2025-08-26,mañana,0,1,Tuesday,False,8,2025,35
2025-08-26,tarde,2,1,Tuesday,False,8,2025,35
2025-08-27,mañana,3,2,Wednesday,False,8,2025,35
2025-08-27,tarde,2,2,Wednesday,False,8,2025,35
2025-08-28,mañana,4,3,Thursday,False,8,2025,35
2025-08-28,tarde,4,3,Thursday,False,8,2025,35
2025-08-29,mañana,1,4,Friday,False,8,2025,35
2025-08-29,tarde,3,4,Friday,False,8,2025,35
2025-08-30,mañana,4,5,Saturday,True,8,2025,35
2025-08-30,tarde,8,5,Saturday,True,8,2025,35
2025-08-31,mañana,6,6,Sunday,True,8,2025,35
2025-08-31,tarde,4,6,Sunday,True,8,2025,35
2025-09-01,mañana,1,0,Monday,False,9,2025,36
2025-09-01,tarde,2,0,Monday,False,9,2025,36
2025-09-02,mañana,2,1,Tuesday,False,9,2025,36
2025-09-02,tarde,2,1,Tuesday,False,9,2025,36
2025-09-03,mañana,0,2,Wednesday,False,9,2025,36
2025-09-03,tarde,3,2,Wednesday,False,9,2025,36
2025-09-04,mañana,1,3,Thursday,False,9,2025,36
2025-09-04,tarde,4,3,Thursday,False,9,2025,36
2025-09-05,mañana,3,4,Friday,False,9,2025,36
2025-09-05,tarde,4,4,Friday,False,9,2025,36
2025-09-06,mañana,6,5,Saturday,True,9,2025,36
2025-09-06,tarde,6,5,Saturday,True,9,2025,36
2025-09-07,mañana,7,6,Sunday,True,9,2025,36
2025-09-07,tarde,9,6,Sunday,True,9,2025,36
2025-09-08,mañana,1,0,Monday,False,9,2025,37
2025-09-08,tarde,0,0,Monday,False,9,2025,37
2025-09-09,mañana,3,1,Tuesday,False,9,2025,37
2025-09-09,tarde,3,1,Tuesday,False,9,2025,37
2025-09-10,mañana,1,2,Wednesday,False,9,2025,37
2025-09-10,tarde,4,2,Wednesday,False,9,2025,37
2025-09-11,mañana,2,3,Thursday,False,9,2025,37
2025-09-11,tarde,4,3,Thursday,False,9,2025,37
2025-09-12,mañana,2,4,Friday,False,9,2025,37
2025-09-12,tarde,7,4,Friday,False,9,2025,37
2025-09-13,mañana,8,5,Saturday,True,9,2025,37
2025-09-13,tarde,10,5,Saturday,True,9,2025,37
2025-09-14,mañana,8,6,Sunday,True,9,2025,37
2025-09-14,tarde,4,6,Sunday,True,9,2025,37
2025-09-15,mañana,0,0,Monday,False,9,2025,38
2025-09-15,tarde,5,0,Monday,False,9,2025,38
2025-09-16,mañana,7,1,Tuesday,False,9,2025,38
2025-09-16,tarde,2,1,Tuesday,False,9,2025,38
2025-09-17,mañana,2,2,Wednesday,False,9,2025,38
2025-09-17,tarde,6,2,Wednesday,False,9,2025,38
2025-09-18,mañana,2,3,Thursday,False,9,2025,38
2025-09-18,tarde,4,3,Thursday,False,9,2025,38
2025-09-19,mañana,3,4,Friday,False,9,2025,38
2025-09-19,tarde,7,4,Friday,False,9,2025,38
2025-09-20,mañana,7,5,Saturday,True,9,2025,38
2025-09-20,tarde,7,5,Saturday,True,9,2025,38
2025-09-21,mañana,8,6,Sunday,True,9,2025,38
2025-09-21,tarde,10,6,Sunday,True,9,2025,38
2025-09-22,mañana,1,0,Monday,False,9,2025,39
2025-09-22,tarde,2,0,Monday,False,9,2025,39
2025-09-23,mañana,4,1,Tuesday,False,9,2025,39
2025-09-23,tarde,5,1,Tuesday,False,9,2025,39
2025-09-24,mañana,7,2,Wednesday,False,9,2025,39
2025-09-24,tarde,4,2,Wednesday,False,9,2025,39
2025-09-25,mañana,2,3,Thursday,False,9,2025,39
2025-09-25,tarde,4,3,Thursday,False,9,2025,39
2025-09-26,mañana,0,4,Friday,False,9,2025,39
2025-09-26,tarde,8,4,Friday,False,9,2025,39
2025-09-27,mañana,9,5,Saturday,True,9,2025,39
2025-09-27,tarde,10,5,Saturday,True,9,2025,39
2025-09-28,mañana,4,6,Sunday,True,9,2025,39
2025-09-28,tarde,4,6,Sunday,True,9,2025,39
2025-09-29,mañana,3,0,Monday,False,9,2025,40
2025-09-29,tarde,4,0,Monday,False,9,2025,40
2025-09-30,mañana,1,1,Tuesday,False,9,2025,40
2025-09-30,tarde,5,1,Tuesday,False,9,2025,40
2025-10-01,mañana,4,2,Wednesday,False,10,2025,40
2025-10-01,tarde,1,2,Wednesday,False,10,2025,40
2025-10-02,mañana,2,3,Thursday,False,10,2025,40
2025-10-02,tarde,3,3,Thursday,False,10,2025,40
2025-10-03,mañana,5,4,Friday,False,10,2025,40
2025-10-03,tarde,5,4,Friday,False,10,2025,40
2025-10-04,mañana,6,5,Saturday,True,10,2025,40
2025-10-04,tarde,10,5,Saturday,True,10,2025,40
2025-10-05,mañana,4,6,Sunday,True,10,2025,40
2025-10-05,tarde,6,6,Sunday,True,10,2025,40
2025-10-06,mañana,2,0,Monday,False,10,2025,41
2025-10-06,tarde,4,0,Monday,False,10,2025,41
2025-10-07,mañana,2,1,Tuesday,False,10,2025,41
2025-10-07,tarde,2,1,Tuesday,False,10,2025,41
2025-10-08,mañana,4,2,Wednesday,False,10,2025,41
2025-10-08,tarde,6,2,Wednesday,False,10,2025,41
2025-10-09,mañana,1,3,Thursday,False,10,2025,41
2025-10-09,tarde,3,3,Thursday,False,10,2025,41
2025-10-10,mañana,2,4,Friday,False,10,2025,41
2025-10-10,tarde,7,4,Friday,False,10,2025,41
2025-10-11,mañana,8,5,Saturday,True,10,2025,41
2025-10-11,tarde,7,5,Saturday,True,10,2025,41
2025-10-12,mañana,4,6,Sunday,True,10,2025,41
2025-10-12,tarde,9,6,Sunday,True,10,2025,41
2025-10-13,mañana,7,0,Monday,False,10,2025,42
2025-10-13,tarde,5,0,Monday,False,10,2025,42
2025-10-14,mañana,2,1,Tuesday,False,10,2025,42
2025-10-14,tarde,5,1,Tuesday,False,10,2025,42
2025-10-15,mañana,3,2,Wednesday,False,10,2025,42
2025-10-15,tarde,8,2,Wednesday,False,10,2025,42
2025-10-16,mañana,2,3,Thursday,False,10,2025,42
2025-10-16,tarde,5,3,Thursday,False,10,2025,42
2025-10-17,mañana,3,4,Friday,False,10,2025,42
2025-10-17,tarde,9,4,Friday,False,10,2025,42
2025-10-18,mañana,7,5,Saturday,True,10,2025,42
2025-10-18,tarde,10,5,Saturday,True,10,2025,42
2025-10-19,mañana,4,6,Sunday,True,10,2025,42
2025-10-19,tarde,5,6,Sunday,True,10,2025,42
2025-10-20,mañana,6,0,Monday,False,10,2025,43
2025-10-20,tarde,3,0,Monday,False,10,2025,43
2025-10-21,mañana,0,1,Tuesday,False,10,2025,43
2025-10-21,tarde,7,1,Tuesday,False,10,2025,43
2025-10-22,mañana,2,2,Wednesday,False,10,2025,43
2025-10-22,tarde,3,2,Wednesday,False,10,2025,43
2025-10-23,mañana,6,3,Thursday,False,10,2025,43
2025-10-23,tarde,3,3,Thursday,False,10,2025,43
2025-10-24,mañana,2,4,Friday,False,10,2025,43
2025-10-24,tarde,5,4,Friday,False,10,2025,43
2025-10-25,mañana,5,5,Saturday,True,10,2025,43
2025-10-25,tarde,13,5,Saturday,True,10,2025,43
2025-10-26,mañana,6,6,Sunday,True,10,2025,43
2025-10-26,tarde,11,6,Sunday,True,10,2025,43
2025-10-27,mañana,3,0,Monday,False,10,2025,44
2025-10-27,tarde,2,0,Monday,False,10,2025,44
2025-10-28,mañana,1,1,Tuesday,False,10,2025,44
2025-10-28,tarde,4,1,Tuesday,False,10,2025,44
2025-10-29,mañana,8,2,Wednesday,False,10,2025,44
2025-10-29,tarde,11,2,Wednesday,False,10,2025,44
2025-10-30,mañana,3,3,Thursday,False,10,2025,44
2025-10-30,tarde,11,3,Thursday,False,10,2025,44
2025-10-31,mañana,2,4,Friday,False,10,2025,44
2025-10-31,tarde,9,4,Friday,False,10,2025,44
2025-11-01,mañana,4,5,Saturday,True,11,2025,44
2025-11-01,tarde,15,5,Saturday,True,11,2025,44
2025-11-02,mañana,10,6,Sunday,True,11,2025,44
2025-11-02,tarde,6,6,Sunday,True,11,2025,44
2025-11-03,mañana,1,0,Monday,False,11,2025,45
2025-11-03,tarde,5,0,Monday,False,11,2025,45
2025-11-04,mañana,0,1,Tuesday,False,11,2025,45
2025-11-04,tarde,1,1,Tuesday,False,11,2025,45
2025-11-05,mañana,3,2,Wednesday,False,11,2025,45
2025-11-05,tarde,3,2,Wednesday,False,11,2025,45
2025-11-06,mañana,2,3,Thursday,False,11,2025,45
2025-11-06,tarde,5,3,Thursday,False,11,2025,45
2025-11-07,mañana,3,4,Friday,False,11,2025,45
2025-11-07,tarde,9,4,Friday,False,11,2025,45
2025-11-08,mañana,4,5,Saturday,True,11,2025,45
2025-11-08,tarde,6,5,Saturday,True,11,2025,45
2025-11-09,mañana,6,6,Sunday,True,11,2025,45
2025-11-09,tarde,9,6,Sunday,True,11,2025,45
2025-11-10,mañana,4,0,Monday,False,11,2025,46
2025-11-10,tarde,2,0,Monday,False,11,2025,46
2025-11-11,mañana,1,1,Tuesday,False,11,2025,46
2025-11-11,tarde,2,1,Tuesday,False,11,2025,46
2025-11-12,mañana,2,2,Wednesday,False,11,2025,46
2025-11-12,tarde,6,2,Wednesday,False,11,2025,46
2025-11-13,mañana,1,3,Thursday,False,11,2025,46
2025-11-13,tarde,3,3,Thursday,False,11,2025,46
2025-11-14,mañana,6,4,Friday,False,11,2025,46
2025-11-14,tarde,10,4,Friday,False,11,2025,46
2025-11-15,mañana,9,5,Saturday,True,11,2025,46
2025-11-15,tarde,10,5,Saturday,True,11,2025,46
2025-11-16,mañana,7,6,Sunday,True,11,2025,46
2025-11-16,tarde,10,6,Sunday,True,11,2025,46
2025-11-17,mañana,0,0,Monday,False,11,2025,47
2025-11-17,tarde,0,0,Monday,False,11,2025,47
2025-11-18,mañana,0,1,Tuesday,False,11,2025,47
2025-11-18,tarde,0,1,Tuesday,False,11,2025,47
2025-11-19,mañana,0,2,Wednesday,False,11,2025,47
2025-11-19,tarde,0,2,Wednesday,False,11,2025,47
2025-11-20,mañana,1,3,Thursday,False,11,2025,47
2025-11-20,tarde,3,3,Thursday,False,11,2025,47
2025-11-21,mañana,3,4,Friday,False,11,2025,47
2025-11-21,tarde,8,4,Friday,False,11,2025,47
2025-11-22,mañana,7,5,Saturday,True,11,2025,47
2025-11-22,tarde,9,5,Saturday,True,11,2025,47
2025-11-23,mañana,6,6,Sunday,True,11,2025,47
2025-11-23,tarde,4,6,Sunday,True,11,2025,47
2025-11-24,mañana,0,0,Monday,False,11,2025,48
2025-11-24,tarde,2,0,Monday,False,11,2025,48
2025-11-25,mañana,0,1,Tuesday,False,11,2025,48
2025-11-25,tarde,4,1,Tuesday,False,11,2025,48
2025-11-26,mañana,3,2,Wednesday,False,11,2025,48
2025-11-26,tarde,3,2,Wednesday,False,11,2025,48
2025-11-27,mañana,0,3,Thursday,False,11,2025,48
2025-11-27,tarde,2,3,Thursday,False,11,2025,48
2025-11-28,mañana,2,4,Friday,False,11,2025,48
2025-11-28,tarde,7,4,Friday,False,11,2025,48
2025-11-29,mañana,6,5,Saturday,True,11,2025,48
2025-11-29,tarde,3,5,Saturday,True,11,2025,48
2025-11-30,mañana,1,6,Sunday,True,11,2025,48
2025-11-30,tarde,6,6,Sunday,True,11,2025,48
2025-12-01,mañana,1,0,Monday,False,12,2025,49
2025-12-01,tarde,2,0,Monday,False,12,2025,49
2025-12-02,mañana,2,1,Tuesday,False,12,2025,49
2025-12-02,tarde,1,1,Tuesday,False,12,2025,49
2025-12-03,mañana,2,2,Wednesday,False,12,2025,49
2025-12-03,tarde,3,2,Wednesday,False,12,2025,49
2025-12-04,mañana,3,3,Thursday,False,12,2025,49
2025-12-04,tarde,2,3,Thursday,False,12,2025,49
2025-12-05,mañana,1,4,Friday,False,12,2025,49
2025-12-05,tarde,5,4,Friday,False,12,2025,49
